epoch,batch_step,example_num,eval_split,MSE,SSIM,CUSTOM
1,558,558,training set,124.1117836907506,0.6302839173394545,442.9896240234375
1,558,558,holdout set,104.81636664271355,0.642872705522052,422.84613037109375
1,558,558,QA set,178.28018188476562,0.7103953851120813,3542140.0
2,1116,1116,training set,109.71204735711217,0.6431330309419536,439.7558898925781
2,1116,1116,holdout set,102.65798644162714,0.6794087884086366,427.32403564453125
2,1116,1116,QA set,169.1137150355748,0.7229142912796566,3031083.75
3,1674,1674,training set,93.71491134818643,0.7215190087317751,367.7847900390625
3,1674,1674,holdout set,92.85909059131518,0.730155488441369,372.2790222167969
3,1674,1674,QA set,154.07518877301897,0.7281012215784617,2733886.5
4,2232,2232,training set,90.08039767947048,0.7416812614246737,362.1351318359375
4,2232,2232,holdout set,81.54283544560894,0.7527985719098069,368.6051940917969
4,2232,2232,QA set,153.0754231044224,0.7341957858630589,2722902.0
5,2790,2790,training set,89.53101694304496,0.7584739001039225,357.157470703125
5,2790,2790,holdout set,79.96886093355715,0.7760134841064428,362.10394287109375
5,2790,2790,QA set,145.95981052943637,0.77012081018516,2978854.5
6,3348,3348,training set,88.50374853238463,0.7369041529784681,373.89764404296875
6,3348,3348,holdout set,86.03723602090031,0.7547928218696143,370.6055603027344
6,3348,3348,QA set,162.3927732195173,0.6944649304662432,2117840.0
7,3906,3906,training set,76.51665792684071,0.7781702505239991,343.86749267578125
7,3906,3906,holdout set,80.87940114503726,0.7803278928120108,359.20037841796875
7,3906,3906,QA set,149.65277317592074,0.7435054587466376,2555124.25
8,4464,4464,training set,82.9024624209851,0.7663554049937602,342.34075927734375
8,4464,4464,holdout set,77.14680540189147,0.7675764656814863,359.7452087402344
8,4464,4464,QA set,150.36618804931643,0.7295114419289997,2405891.75
9,5022,5022,training set,91.19562183623202,0.6970547580494895,346.74188232421875
9,5022,5022,holdout set,88.28157219244167,0.711422473872517,359.81524658203125
9,5022,5022,QA set,158.34413364955356,0.6767362100737435,2022635.625
10,5580,5580,training set,81.74426402361132,0.7792727738669782,334.24029541015625
10,5580,5580,holdout set,74.23366162064485,0.7827951221224794,337.7996520996094
10,5580,5580,QA set,146.06332288469588,0.7455347116504397,2518239.75
11,6138,6138,training set,77.07058960222639,0.7717734811133141,337.09478759765625
11,6138,6138,holdout set,70.79047364089638,0.7810194509638677,337.1014709472656
11,6138,6138,QA set,149.84454672677174,0.7181838027068547,2126932.25
12,6696,6696,training set,91.63923063653056,0.794409629466827,367.4585876464844
12,6696,6696,holdout set,75.7529115145444,0.8076920240073377,362.21893310546875
12,6696,6696,QA set,152.38855634416853,0.7808410695620944,2356040.0
13,7254,7254,training set,74.25187487562653,0.7904636454368301,336.021240234375
13,7254,7254,holdout set,69.48757657106034,0.7944709028670331,337.7334899902344
13,7254,7254,QA set,141.29287610735213,0.7658180998904364,2251989.25
14,7812,7812,training set,74.55495399906067,0.780003990559635,333.99725341796875
14,7812,7812,holdout set,71.79798489296809,0.7829567819602516,337.79241943359375
14,7812,7812,QA set,143.21632984706332,0.7445001878908702,2146469.5
15,8370,8370,training set,73.7251828352455,0.7863350818383879,325.1189880371094
15,8370,8370,holdout set,71.15267771109939,0.797165848169243,338.4010925292969
15,8370,8370,QA set,144.57232992989674,0.7393635830708912,2144794.75
16,8928,8928,training set,71.42077924330079,0.7417515385345723,326.5518798828125
16,8928,8928,holdout set,78.92829294322291,0.7352923041908639,343.94903564453125
16,8928,8928,QA set,145.73116629464286,0.7303266142095838,2034662.75
17,9486,9486,training set,73.65023479657248,0.8043722328584408,330.27545166015625
17,9486,9486,holdout set,72.78177431976655,0.8035856397922885,339.29437255859375
17,9486,9486,QA set,140.65106528145927,0.7649442659957068,2144450.75
18,10044,10044,training set,73.18379864655435,0.8131055402373022,330.4427490234375
18,10044,10044,holdout set,74.32161044911481,0.8137553284054775,337.3509826660156
18,10044,10044,QA set,138.10530144827706,0.7910545659916741,2391024.75
19,10602,10602,training set,71.98695758590475,0.8004843019371037,329.21966552734375
19,10602,10602,holdout set,67.94219925691141,0.8009722509688117,329.28167724609375
19,10602,10602,QA set,139.80689675467355,0.7790919584887368,2147153.75
20,11160,11160,training set,71.3614369466668,0.7864905115193324,325.07904052734375
20,11160,11160,holdout set,70.70285910228267,0.7891545267075344,334.7125244140625
20,11160,11160,QA set,142.70721762520924,0.7569884125675473,2100219.25
21,11718,11718,training set,84.32733851892408,0.7119195807808865,329.04620361328125
21,11718,11718,holdout set,74.74986313772388,0.7291831379989162,342.00396728515625
21,11718,11718,QA set,140.6269989013672,0.7460356567587172,1910841.375
22,12276,12276,training set,74.93952402193099,0.7661276475919294,323.5086669921875
22,12276,12276,holdout set,72.35073069253122,0.7671928251504596,332.9242248535156
22,12276,12276,QA set,135.9351098196847,0.7813611200877598,2136222.75
23,12834,12834,training set,75.28336437325925,0.770198605618134,323.29052734375
23,12834,12834,holdout set,73.38311619334854,0.7730326019591303,336.5296630859375
23,12834,12834,QA set,140.57131467546736,0.7534352626119342,2065082.25
24,13392,13392,training set,72.25196722983674,0.7826650972949665,316.0140380859375
24,13392,13392,holdout set,72.7979760178714,0.7881586675066501,330.5677490234375
24,13392,13392,QA set,135.45886502947127,0.7838060855865479,2021095.125
25,13950,13950,training set,72.77500968030654,0.81128299820557,323.774658203125
25,13950,13950,holdout set,69.47865143977106,0.8160391833735048,324.1581115722656
25,13950,13950,QA set,138.10654176984514,0.7936623351914542,2122459.25
26,14508,14508,training set,73.55364217143506,0.8149571098547312,319.7755126953125
26,14508,14508,holdout set,66.78192681522341,0.81263503351812,327.91839599609375
26,14508,14508,QA set,137.97814014979772,0.7945339743580138,2017648.75
27,15066,15066,training set,70.55760877975263,0.7960568124690326,317.6241455078125
27,15066,15066,holdout set,70.16747516025498,0.7996578549327751,332.75054931640625
27,15066,15066,QA set,135.7877240862165,0.7942645528486797,2014331.375
